scenario,mutation,epimutation,back_epimutation,w11,w22,w33,w44,w12,w13,w14,w23,w24,w34,num_equil,p1_equil,p2_equil,p3_equil,eigen1,eigen2,eigen3,determinant
1b,1.00E-07,3.68E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999886254,0,-0.330037641,-0.32320199,-2.42E-06,-2.58E-07
1b,1.00E-07,0.00083493,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.997423252,0,-0.330852668,-0.324042619,-5.26E-05,-5.64E-06
1b,1.00E-07,2.19E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999932131,0,-0.330022498,-0.32318637,-1.49E-06,-1.58E-07
1b,1.00E-07,2.94E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999909049,0,-0.330030117,-0.323194229,-1.96E-06,-2.09E-07
1b,1.00E-07,0.082535831,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.797594326,0,-0.413986987,-0.409002218,-0.003701349,-0.000626718
1b,1.00E-07,0.000124376,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999615283,0,-0.330127106,-0.323294277,-7.95E-06,-8.48E-07
1b,1.00E-07,0.007997788,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.975867312,0,-0.338164686,-0.331575111,-0.000486535,-5.46E-05
1b,1.00E-07,0.02715207,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.922667735,0,-0.357697228,-0.351625206,-0.001515848,-0.000190656
1b,1.00E-07,0.008207681,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.975250127,0,-0.338378889,-0.331795532,-0.000498816,-5.60E-05
1b,1.00E-07,0.002833641,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.991310146,0,-0.332893393,-0.326146522,-0.000176658,-1.92E-05
1b,1.00E-07,0.454312455,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.420075068,0,-0.786306967,-0.78467084,-0.008306884,-0.005125282
1b,1.00E-07,0.000194215,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999399391,0,-0.330198422,-0.32336784,-1.24E-05,-1.32E-06
1b,1.00E-07,0.005073661,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.984550158,0,-0.335180142,-0.328502529,-0.000312916,-3.45E-05
1b,1.00E-07,0.006771349,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.97948979,0,-0.336912988,-0.330286809,-0.000414293,-4.61E-05
1b,1.00E-07,1.17E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999963668,0,-0.33001209,-0.323175634,-8.41E-07,-8.97E-08
1b,1.00E-07,0.077052102,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.80841382,0,-0.408426301,-0.403353504,-0.003525322,-0.000580762
1b,1.00E-07,0.004153603,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.987315196,0,-0.334240937,-0.327535072,-0.000257298,-2.82E-05
1b,1.00E-07,0.063942352,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.83553603,0,-0.395121261,-0.389823377,-0.003073207,-0.000473358
1b,1.00E-07,0.053769115,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.85790034,0,-0.384785399,-0.379296679,-0.002688732,-0.000392415
1b,1.00E-07,3.23E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.99990018,0,-0.330033044,-0.323197249,-2.14E-06,-2.28E-07
1b,1.00E-07,0.044562476,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.879223046,0,-0.375423225,-0.369747725,-0.002312347,-0.000320981
1b,1.00E-07,1.54E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999952483,0,-0.330015782,-0.323179442,-1.07E-06,-1.14E-07
1b,1.00E-07,0.000623312,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.998075047,0,-0.330636585,-0.323819769,-3.93E-05,-4.21E-06
1b,1.00E-07,0.003261476,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.99001163,0,-0.333330183,-0.326596664,-0.000202905,-2.21E-05
1b,1.00E-07,0.004075542,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.987550528,0,-0.334161249,-0.327452974,-0.000252557,-2.76E-05
1b,1.00E-07,0.021377052,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.938069158,0,-0.351811477,-0.345593388,-0.001223959,-0.000148814
1b,1.00E-07,0.007884506,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.976200751,0,-0.338049075,-0.331456138,-0.000479896,-5.38E-05
1b,1.00E-07,3.05E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999905568,0,-0.330031266,-0.323195414,-2.03E-06,-2.16E-07
1b,1.00E-07,0.00377566,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.988455668,0,-0.333855111,-0.327137561,-0.000234311,-2.56E-05
1b,1.00E-07,2.58E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.99992006,0,-0.330026482,-0.32319048,-1.73E-06,-1.85E-07
1b,1.00E-07,1.71E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999947086,0,-0.330017563,-0.323181279,-1.18E-06,-1.26E-07
1b,1.00E-07,0.001336818,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.995880913,0,-0.331365134,-0.324571074,-8.40E-05,-9.03E-06
1b,1.00E-07,4.49E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999861091,0,-0.330045946,-0.323210558,-2.93E-06,-3.13E-07
1b,1.00E-07,3.40E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999894911,0,-0.330034783,-0.323199043,-2.24E-06,-2.39E-07
1b,1.00E-07,0.031109929,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.912408906,0,-0.36172926,-0.355752896,-0.001707509,-0.000219733
1b,1.00E-07,0.001006075,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.996896756,0,-0.331027423,-0.324222836,-6.33E-05,-6.80E-06
1b,1.00E-07,9.49E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999706498,0,-0.330096985,-0.323263206,-6.09E-06,-6.50E-07
1b,1.00E-07,0.071045962,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.820613135,0,-0.402332679,-0.397159453,-0.003323885,-0.000531124
1b,1.00E-07,0.00149686,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.995390127,0,-0.331528545,-0.324739566,-9.40E-05,-1.01E-05
1b,1.00E-07,3.39E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999895262,0,-0.330034667,-0.323198923,-2.24E-06,-2.39E-07
1b,1.00E-07,0.007346228,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.977788351,0,-0.337499722,-0.330890757,-0.000448258,-5.01E-05
1b,1.00E-07,0.000256921,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999205632,0,-0.330262454,-0.323433887,-1.63E-05,-1.74E-06
1b,1.00E-07,0.011954871,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.964365314,0,-0.342202442,-0.335727915,-0.000714098,-8.20E-05
1b,1.00E-07,0.000245926,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.9992396,0,-0.330251227,-0.323422306,-1.56E-05,-1.67E-06
1b,1.00E-07,0.257151251,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.560283836,0,-0.589794808,-0.586668654,-0.006943014,-0.002402381
1b,1.00E-07,0.026863468,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.92342507,0,-0.357403163,-0.351324027,-0.001501611,-0.000188549
1b,1.00E-07,3.60E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999888676,0,-0.330036841,-0.323201165,-2.37E-06,-2.53E-07
1b,1.00E-07,0.001560243,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.995195895,0,-0.331593262,-0.324806293,-9.79E-05,-1.05E-05
1b,1.00E-07,0.44158481,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.426960627,0,-0.773663084,-0.771932721,-0.008249355,-0.004926645
1b,1.00E-07,0.002473185,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.992406892,0,-0.332525382,-0.325767214,-0.000154461,-1.67E-05
1b,1.00E-07,0.000496002,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.998467593,0,-0.330506586,-0.323685692,-3.13E-05,-3.35E-06
1b,1.00E-07,0.000581284,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.9982046,0,-0.330593669,-0.323775508,-3.67E-05,-3.93E-06
1b,1.00E-07,0.005901687,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.982075311,0,-0.336025344,-0.32937293,-0.000362563,-4.01E-05
1b,1.00E-07,0.009943732,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.97017596,0,-0.34015046,-0.333618034,-0.000599482,-6.80E-05
1b,1.00E-07,0.000207573,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999358109,0,-0.330212063,-0.323381909,-1.32E-05,-1.41E-06
1b,1.00E-07,0.000108476,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999664445,0,-0.330110871,-0.32327753,-6.95E-06,-7.41E-07
1b,1.00E-07,0.000230445,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999287432,0,-0.330235419,-0.323406001,-1.46E-05,-1.56E-06
1b,1.00E-07,0.000306588,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999052219,0,-0.330313171,-0.323486199,-1.94E-05,-2.08E-06
1b,1.00E-07,0.016727939,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.950857392,0,-0.347071108,-0.340729437,-0.000977815,-0.000115634
1b,1.00E-07,0.000163778,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999493469,0,-0.330167342,-0.32333578,-1.04E-05,-1.11E-06
1b,1.00E-07,0.00010231,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999683515,0,-0.330104574,-0.323271034,-6.56E-06,-7.00E-07
1b,1.00E-07,2.88E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999910767,0,-0.33002955,-0.323193644,-1.92E-06,-2.05E-07
1b,1.00E-07,0.00262594,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.991941806,0,-0.33268134,-0.325927964,-0.000163877,-1.78E-05
1b,1.00E-07,0.01801713,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.947275443,0,-0.34838579,-0.342078948,-0.001047105,-0.000124789
1b,1.00E-07,0.417907264,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.440393108,0,-0.750128573,-0.748223111,-0.008134327,-0.004565501
1b,1.00E-07,2.05E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999936444,0,-0.330021075,-0.323184902,-1.40E-06,-1.49E-07
1b,1.00E-07,0.165902647,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.663151944,0,-0.498201978,-0.494258779,-0.005682897,-0.001399361
1b,1.00E-07,0.0333272,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.906763358,0,-0.363987465,-0.358063197,-0.001812039,-0.000236164
1b,1.00E-07,0.009767891,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.970687434,0,-0.339971033,-0.333433489,-0.000589359,-6.68E-05
1b,1.00E-07,0.257103558,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.560329185,0,-0.589747066,-0.586620525,-0.006942507,-0.002401814
1b,1.00E-07,2.05E-05,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999936681,0,-0.330020996,-0.323184821,-1.39E-06,-1.48E-07
1b,1.00E-07,0.000272045,0.33,0.98,0.98,0.99,1,0.98,0.98,0.98,0.98,0.99,0.99,1,0,0.999158911,0,-0.330277898,-0.323449817,-1.73E-05,-1.84E-06
0,1.00E-07,0.102977551,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.08851316,0,-0.112977651,-0.112977551,-1.00E-07,-1.28E-09
0,1.00E-07,2.68E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.997326645,0,-0.010026905,-0.010026805,-1.00E-07,-1.01E-11
0,1.00E-07,0.001264407,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.887752016,0,-0.011264507,-0.011264407,-1.00E-07,-1.27E-11
0,1.00E-07,0.001107447,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.900296865,0,-0.011107547,-0.011107447,-1.00E-07,-1.23E-11
0,1.00E-07,0.099857205,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.091027257,0,-0.109857305,-0.109857205,-1.00E-07,-1.21E-09
0,1.00E-07,1.64E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.998365258,0,-0.010016474,-0.010016374,-1.00E-07,-1.00E-11
0,1.00E-07,0.001034748,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.90622819,0,-0.011034848,-0.011034748,-1.00E-07,-1.22E-11
0,1.00E-07,0.001503622,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.869291393,0,-0.011503722,-0.011503622,-1.00E-07,-1.32E-11
0,1.00E-07,0.043855216,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.185683035,0,-0.053855316,-0.053855216,-1.00E-07,-2.90E-10
0,1.00E-07,3.44E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.996569681,0,-0.010034521,-0.010034421,-1.00E-07,-1.01E-11
0,1.00E-07,0.018879248,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.346269409,0,-0.028879348,-0.028879248,-1.00E-07,-8.34E-11
0,1.00E-07,0.001014359,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.907905743,0,-0.011014459,-0.011014359,-1.00E-07,-1.21E-11
0,1.00E-07,0.013145736,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.43204503,0,-0.023145836,-0.023145736,-1.00E-07,-5.36E-11
0,1.00E-07,0.000136037,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.986578895,0,-0.010136137,-0.010136037,-1.00E-07,-1.03E-11
0,1.00E-07,0.019644331,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.337332631,0,-0.029644431,-0.029644331,-1.00E-07,-8.79E-11
0,1.00E-07,0.324794614,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.029869059,0,-0.334794714,-0.334794614,-1.00E-07,-1.12E-08
0,1.00E-07,7.46E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.992595212,0,-0.0100747,-0.0100746,-1.00E-07,-1.01E-11
0,1.00E-07,0.00021694,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.978766669,0,-0.01021704,-0.01021694,-1.00E-07,-1.04E-11
0,1.00E-07,4.61E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.995413027,0,-0.010046181,-0.010046081,-1.00E-07,-1.01E-11
0,1.00E-07,0.001910177,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.839618098,0,-0.011910277,-0.011910177,-1.00E-07,-1.42E-11
0,1.00E-07,0.0030628,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.765532675,0,-0.0130629,-0.0130628,-1.00E-07,-1.71E-11
0,1.00E-07,2.83E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.997173181,0,-0.010028448,-0.010028348,-1.00E-07,-1.01E-11
0,1.00E-07,0.000276479,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.973095963,0,-0.010276579,-0.010276479,-1.00E-07,-1.06E-11
0,1.00E-07,1.42E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.998578906,0,-0.010014331,-0.010014231,-1.00E-07,-1.00E-11
0,1.00E-07,0.205115695,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.046486613,0,-0.215115795,-0.215115695,-1.00E-07,-4.63E-09
0,1.00E-07,0.016739622,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.37397686,0,-0.026739722,-0.026739622,-1.00E-07,-7.15E-11
0,1.00E-07,0.005035593,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.665088484,0,-0.015035693,-0.015035593,-1.00E-07,-2.26E-11
0,1.00E-07,0.249914762,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.038474152,0,-0.259914862,-0.259914762,-1.00E-07,-6.76E-09
0,1.00E-07,0.000637118,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.940104263,0,-0.010637218,-0.010637118,-1.00E-07,-1.13E-11
0,1.00E-07,0.011187641,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.47197327,0,-0.021187741,-0.021187641,-1.00E-07,-4.49E-11
0,1.00E-07,0.001872566,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.842277914,0,-0.011872666,-0.011872566,-1.00E-07,-1.41E-11
0,1.00E-07,0.000889066,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.918352421,0,-0.010889166,-0.010889066,-1.00E-07,-1.19E-11
0,1.00E-07,3.98E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.99603732,0,-0.010039884,-0.010039784,-1.00E-07,-1.01E-11
0,1.00E-07,1.93E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.998071598,0,-0.010019421,-0.010019321,-1.00E-07,-1.00E-11
0,1.00E-07,4.49E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.995527515,0,-0.010045026,-0.010044926,-1.00E-07,-1.01E-11
0,1.00E-07,0.054080006,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.156054916,0,-0.064080106,-0.064080006,-1.00E-07,-4.11E-10
0,1.00E-07,0.004928237,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.669871444,0,-0.014928337,-0.014928237,-1.00E-07,-2.23E-11
0,1.00E-07,0.034028671,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.227124731,0,-0.044028771,-0.044028671,-1.00E-07,-1.94E-10
0,1.00E-07,0.000132346,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.986938309,0,-0.010132446,-0.010132346,-1.00E-07,-1.03E-11
0,1.00E-07,0.060828119,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.141186865,0,-0.070828219,-0.070828119,-1.00E-07,-5.02E-10
0,1.00E-07,2.79E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.9972159,0,-0.010028019,-0.010027919,-1.00E-07,-1.01E-11
0,1.00E-07,0.190314462,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.049921508,0,-0.200314562,-0.200314462,-1.00E-07,-4.01E-09
0,1.00E-07,0.008005974,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.55537123,0,-0.018006074,-0.018005974,-1.00E-07,-3.24E-11
0,1.00E-07,0.114138373,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.080555269,0,-0.124138473,-0.124138373,-1.00E-07,-1.54E-09
0,1.00E-07,0.001244703,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.889307627,0,-0.011244803,-0.011244703,-1.00E-07,-1.26E-11
0,1.00E-07,0.037415701,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.210900604,0,-0.047415801,-0.047415701,-1.00E-07,-2.25E-10
0,1.00E-07,0.027481697,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.266796887,0,-0.037481797,-0.037481697,-1.00E-07,-1.40E-10
0,1.00E-07,0.005435309,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.647865224,0,-0.015435409,-0.015435309,-1.00E-07,-2.38E-11
0,1.00E-07,0.000905849,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.916939156,0,-0.010905949,-0.010905849,-1.00E-07,-1.19E-11
0,1.00E-07,0.009978098,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.500548154,0,-0.019978198,-0.019978098,-1.00E-07,-3.99E-11
0,1.00E-07,0.2732185,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.035308428,0,-0.2832186,-0.2832185,-1.00E-07,-8.02E-09
0,1.00E-07,3.13E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.996881194,0,-0.010031386,-0.010031286,-1.00E-07,-1.01E-11
0,1.00E-07,2.04E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.997959821,0,-0.010020544,-0.010020444,-1.00E-07,-1.00E-11
0,1.00E-07,0.018916214,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.345826744,0,-0.028916314,-0.028916214,-1.00E-07,-8.36E-11
0,1.00E-07,0.000942806,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.91384242,0,-0.010942906,-0.010942806,-1.00E-07,-1.20E-11
0,1.00E-07,4.19E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.99582446,0,-0.01004203,-0.01004193,-1.00E-07,-1.01E-11
0,1.00E-07,2.16E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.997849447,0,-0.010021652,-0.010021552,-1.00E-07,-1.00E-11
0,1.00E-07,0.082027031,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.108663725,0,-0.092027131,-0.092027031,-1.00E-07,-8.47E-10
0,1.00E-07,0.206212993,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.046250689,0,-0.216213093,-0.216212993,-1.00E-07,-4.67E-09
0,1.00E-07,1.83E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.998177866,0,-0.010018355,-0.010018255,-1.00E-07,-1.00E-11
0,1.00E-07,0.129837766,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.07151144,0,-0.139837866,-0.139837766,-1.00E-07,-1.96E-09
0,1.00E-07,0.015744879,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.388426762,0,-0.025744979,-0.025744879,-1.00E-07,-6.63E-11
0,1.00E-07,0.041540649,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.194021615,0,-0.051540749,-0.051540649,-1.00E-07,-2.66E-10
0,1.00E-07,0.020431273,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.328609328,0,-0.030431373,-0.030431273,-1.00E-07,-9.26E-11
0,1.00E-07,0.031600618,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.240381047,0,-0.041600718,-0.041600618,-1.00E-07,-1.73E-10
0,1.00E-07,0.478250933,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.020481272,0,-0.488251033,-0.488250933,-1.00E-07,-2.38E-08
0,1.00E-07,0.07248678,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.121231547,0,-0.08248688,-0.08248678,-1.00E-07,-6.80E-10
0,1.00E-07,0.000100746,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.990025841,0,-0.010100846,-0.010100746,-1.00E-07,-1.02E-11
0,1.00E-07,0.000474574,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.954692726,0,-0.010474674,-0.010474574,-1.00E-07,-1.10E-11
0,1.00E-07,0.031576283,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.240521744,0,-0.041576383,-0.041576283,-1.00E-07,-1.73E-10
0,1.00E-07,2.48E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.997529927,0,-0.010024862,-0.010024762,-1.00E-07,-1.00E-11
0,1.00E-07,0.000873777,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.919643634,0,-0.010873877,-0.010873777,-1.00E-07,-1.18E-11
0,1.00E-07,0.000709721,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.933731112,0,-0.010709821,-0.010709721,-1.00E-07,-1.15E-11
0,1.00E-07,0.234969836,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.040821352,0,-0.244969936,-0.244969836,-1.00E-07,-6.00E-09
0,1.00E-07,3.48E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.996536065,0,-0.01003486,-0.01003476,-1.00E-07,-1.01E-11
0,1.00E-07,0.002567561,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.795699339,0,-0.012567661,-0.012567561,-1.00E-07,-1.58E-11
0,1.00E-07,0.004825946,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.674493194,0,-0.014826046,-0.014825946,-1.00E-07,-2.20E-11
0,1.00E-07,6.82E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.993230365,0,-0.010068258,-0.010068158,-1.00E-07,-1.01E-11
0,1.00E-07,0.112385095,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.081709296,0,-0.122385195,-0.122385095,-1.00E-07,-1.50E-09
0,1.00E-07,3.65E-05,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.996364005,0,-0.010036593,-0.010036493,-1.00E-07,-1.01E-11
0,1.00E-07,0.397649691,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.024530866,0,-0.407649791,-0.407649691,-1.00E-07,-1.66E-08
0,1.00E-07,0.000182064,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.982119134,0,-0.010182164,-0.010182064,-1.00E-07,-1.04E-11
0,1.00E-07,0.011571305,0.01,1,1,1,1,1,1,1,1,1,1,1,0,0.463578805,0,-0.021571405,-0.021571305,-1.00E-07,-4.65E-11
